CODE,Sales_Date,Customer_ID,ID_Producto,PVP,FORMA_PAGO_ID,MOTIVO_VENTA_ID,TIENDA_ID,code_
ID43715,17/05/2019,46520,PI100399,27324,1,1,300,ITIPO75FUEL 2M150CVC35
ID43716,02/06/2021,44063,PI100400,28396,1,1,102,ITIPO75FUEL 2M150CVC40
ID43717,30/11/2023,15818,PI100400,28396,1,1,202,ITIPO75FUEL 2M150CVC40
ID43718,12/01/2018,23995,PI100399,27324,1,1,102,ITIPO75FUEL 2M150CVC35
ID43719,16/08/2018,10395,PI100400,28396,1,1,400,ITIPO75FUEL 2M150CVC40
ID4372,31/01/2023,47937,PB100161,19172,1,1,202,BTIPO64FUEL 2M109CVC4
ID43720,29/06/2021,16246,PI100399,27324,1,1,300,ITIPO75FUEL 2M150CVC35
ID43721,27/10/2022,99291,PI100398,26447,1,1,500,ITIPO75FUEL 2M150CVC34
ID43722,13/09/2019,79896,PI100398,26447,1,1,101,ITIPO75FUEL 2M150CVC34
ID43723,15/12/2023,56669,PI100398,26447,1,1,101,ITIPO75FUEL 2M150CVC34
ID43724,13/12/2021,40205,PI100398,26447,1,1,500,ITIPO75FUEL 2M150CVC34
ID43725,09/10/2023,36965,PI100399,27324,1,1,700,ITIPO75FUEL 2M150CVC35
ID43726,20/08/2021,23162,PI100399,27332,1,1,201,ITIPO75FUEL 2M150CVC35
ID43727,27/05/2018,1290,PI100399,27324,1,1,400,ITIPO75FUEL 2M150CVC35
ID43728,03/12/2023,7396,PI100399,27324,1,1,102,ITIPO75FUEL 2M150CVC35
ID43729,10/04/2023,89116,PI100398,26447,1,1,300,ITIPO75FUEL 2M150CVC34
ID4373,14/04/2023,9159,PB100157,20362,1,1,202,BTIPO64FUEL 2M109CVC27
ID43730,05/01/2022,32695,PI100398,26447,2,1,101,ITIPO75FUEL 2M150CVC34
ID43731,19/12/2021,78787,PI100400,28396,1,1,200,ITIPO75FUEL 2M150CVC40
ID43732,16/01/2021,37369,PI100400,28396,1,1,102,ITIPO75FUEL 2M150CVC40
ID43733,21/10/2023,13705,PI100400,28396,1,1,700,ITIPO75FUEL 2M150CVC40
ID43734,23/02/2022,59989,PI100399,27324,1,1,101,ITIPO75FUEL 2M150CVC35
ID43735,01/09/2021,72740,PI100400,28396,1,1,200,ITIPO75FUEL 2M150CVC40
ID43736,13/10/2019,37845,PI100400,28396,1,1,202,ITIPO75FUEL 2M150CVC40
ID43737,09/05/2021,49101,PI100400,28396,1,1,103,ITIPO75FUEL 2M150CVC40
ID43738,02/02/2018,43977,PI100399,27324,1,1,103,ITIPO75FUEL 2M150CVC35
ID43739,17/06/2022,20499,PI100399,27324,1,1,200,ITIPO75FUEL 2M150CVC35
ID4374,07/11/2019,53471,PB100161,19172,1,1,200,BTIPO64FUEL 2M109CVC4
ID43740,26/09/2019,28762,PI100399,27324,1,1,100,ITIPO75FUEL 2M150CVC35
ID43741,16/05/2021,44430,PI100398,26447,2,1,100,ITIPO75FUEL 2M150CVC34
ID43742,13/04/2022,58987,PI100399,27324,1,1,200,ITIPO75FUEL 2M150CVC35
ID43743,01/06/2018,87446,PI100400,28405,1,1,101,ITIPO75FUEL 2M150CVC40
ID43744,24/02/2022,54653,PI100399,27324,1,1,100,ITIPO75FUEL 2M150CVC35
ID43745,02/09/2023,72863,PI100399,27324,1,1,400,ITIPO75FUEL 2M150CVC35
ID43746,09/06/2023,67241,PI100399,27324,1,1,202,ITIPO75FUEL 2M150CVC35
ID43747,20/08/2021,29753,PI100400,28396,1,1,103,ITIPO75FUEL 2M150CVC40
ID43748,17/06/2023,32529,PI100398,26447,1,1,102,ITIPO75FUEL 2M150CVC34
ID43749,19/12/2019,86426,PI100400,28396,1,1,102,ITIPO75FUEL 2M150CVC40
ID4375,24/05/2023,60959,PB100161,19172,4,1,102,BTIPO64FUEL 2M109CVC4
ID43750,14/03/2018,88129,PI100399,27324,2,1,700,ITIPO75FUEL 2M150CVC35
ID43751,13/05/2019,95523,PI100399,27324,2,1,102,ITIPO75FUEL 2M150CVC35
ID43752,12/07/2020,56924,PI100400,28396,1,1,700,ITIPO75FUEL 2M150CVC40
ID43753,13/11/2021,88119,PI100400,28396,1,1,100,ITIPO75FUEL 2M150CVC40
ID43754,08/08/2021,90225,PI100400,28396,1,2,202,ITIPO75FUEL 2M150CVC40
ID43755,25/08/2021,94367,PI100400,28396,1,1,200,ITIPO75FUEL 2M150CVC40
ID43756,07/05/2022,38098,PI100399,27332,4,1,400,ITIPO75FUEL 2M150CVC35
ID43757,05/07/2019,83989,PI100399,27324,2,1,300,ITIPO75FUEL 2M150CVC35
ID43758,24/09/2022,37974,PI100399,27324,2,1,102,ITIPO75FUEL 2M150CVC35
ID43759,12/07/2018,92416,PI100399,27324,1,1,200,ITIPO75FUEL 2M150CVC35
ID4376,19/06/2023,97657,PB100157,20362,4,1,300,BTIPO64FUEL 2M109CVC27
ID43760,14/04/2021,77295,PI100399,27324,1,1,101,ITIPO75FUEL 2M150CVC35
ID43761,30/05/2021,32385,PI100399,27324,1,1,101,ITIPO75FUEL 2M150CVC35
ID43762,15/05/2023,67780,PI100399,26836,1,1,300,ITIPO75FUEL 2M150CVC35
ID43763,06/01/2023,14614,PI100400,28396,1,1,101,ITIPO75FUEL 2M150CVC40
ID43764,18/06/2019,34802,PI100400,28396,1,1,102,ITIPO75FUEL 2M150CVC40
ID43765,30/06/2019,71801,PI100400,28396,1,1,103,ITIPO75FUEL 2M150CVC40
ID43766,17/02/2022,21491,PI100398,26447,1,1,700,ITIPO75FUEL 2M150CVC34
ID43767,21/06/2018,80724,PI100398,25959,1,1,200,ITIPO75FUEL 2M150CVC34
ID43768,25/03/2019,25878,PI100398,25959,1,1,300,ITIPO75FUEL 2M150CVC34
ID43769,06/03/2019,69244,PI100398,25959,1,1,300,ITIPO75FUEL 2M150CVC34
ID4377,12/04/2023,36894,PB100157,20362,1,1,202,BTIPO64FUEL 2M109CVC27
ID43770,05/06/2020,22132,PI100400,28396,3,2,700,ITIPO75FUEL 2M150CVC40
ID43771,02/04/2019,71537,PI100399,27324,1,1,103,ITIPO75FUEL 2M150CVC35
ID43772,20/11/2019,88438,PI100398,26447,1,1,500,ITIPO75FUEL 2M150CVC34
ID43773,11/09/2019,97884,PI100400,28396,1,1,202,ITIPO75FUEL 2M150CVC40
ID43774,12/01/2022,87594,PI100400,28396,1,2,700,ITIPO75FUEL 2M150CVC40
ID43775,19/01/2018,69213,PI100400,28396,1,2,102,ITIPO75FUEL 2M150CVC40
ID43776,11/08/2022,94983,PI100400,28396,1,2,100,ITIPO75FUEL 2M150CVC40
ID43777,21/02/2023,57384,PI100399,27324,1,1,201,ITIPO75FUEL 2M150CVC35
ID43778,25/12/2021,42068,PI100400,28396,1,1,100,ITIPO75FUEL 2M150CVC40
ID43779,24/09/2022,32234,PI100399,27324,1,1,200,ITIPO75FUEL 2M150CVC35
ID4378,26/09/2023,36021,PB100164,21599,3,1,400,BTIPO64FUEL 2M110CVC27
ID43780,23/05/2022,46866,PI100398,26447,2,1,100,ITIPO75FUEL 2M150CVC34
ID43781,28/01/2018,77783,PI100398,26447,2,1,700,ITIPO75FUEL 2M150CVC34
ID43782,29/03/2022,8856,PI100399,27324,1,1,101,ITIPO75FUEL 2M150CVC35
ID43783,16/04/2023,3918,PI100399,27324,2,1,102,ITIPO75FUEL 2M150CVC35
ID43784,05/03/2019,32517,PI100399,27324,1,1,500,ITIPO75FUEL 2M150CVC35
ID43785,03/04/2019,5651,PI100398,26447,1,1,102,ITIPO75FUEL 2M150CVC34
ID43786,25/10/2022,75167,PI100400,28396,1,1,201,ITIPO75FUEL 2M150CVC40
ID43787,12/01/2021,78080,PI100400,28396,1,1,102,ITIPO75FUEL 2M150CVC40
ID43788,02/04/2021,68398,PI100399,26838,4,1,200,ITIPO75FUEL 2M150CVC35
ID43789,07/07/2022,33984,PI100400,28396,1,1,700,ITIPO75FUEL 2M150CVC40
ID4379,23/12/2018,47392,PB100165,19172,1,1,102,BTIPO64FUEL 2M110CVC4
ID43790,06/09/2021,63459,PI100399,27324,2,1,300,ITIPO75FUEL 2M150CVC35
ID43791,15/07/2021,24245,PI100400,28396,1,2,200,ITIPO75FUEL 2M150CVC40
ID43792,18/10/2023,77918,PI100399,26836,1,1,101,ITIPO75FUEL 2M150CVC35
ID43793,28/03/2023,83656,PI100399,27332,1,1,201,ITIPO75FUEL 2M150CVC35
ID43794,28/11/2023,20035,PI100400,28405,4,1,101,ITIPO75FUEL 2M150CVC40
ID43795,04/10/2023,57094,PI100398,26447,1,1,600,ITIPO75FUEL 2M150CVC34
ID43796,23/05/2023,50695,PI100400,28396,1,1,300,ITIPO75FUEL 2M150CVC40
ID43797,09/01/2021,86154,PI100399,27324,1,1,102,ITIPO75FUEL 2M150CVC35
ID43798,30/03/2023,56240,PI100399,27332,1,1,202,ITIPO75FUEL 2M150CVC35
ID43799,09/09/2020,22993,PI100400,28405,1,1,200,ITIPO75FUEL 2M150CVC40
ID438,03/09/2022,5257,PA100036,17524,1,1,201,ATIPO15FUEL 1M90CVC15
ID4380,07/02/2019,42895,PB100165,19172,1,1,102,BTIPO64FUEL 2M110CVC4
ID43800,25/11/2021,45193,PI100400,28405,4,1,103,ITIPO75FUEL 2M150CVC40
ID43801,19/12/2023,17181,PI100400,28396,2,1,202,ITIPO75FUEL 2M150CVC40
ID43802,16/06/2022,17945,PI100400,27912,2,1,300,ITIPO75FUEL 2M150CVC40
ID43803,07/11/2022,69143,PI100398,25959,1,1,101,ITIPO75FUEL 2M150CVC34
ID43804,30/08/2022,26435,PI100398,26448,2,2,101,ITIPO75FUEL 2M150CVC34
ID43805,31/03/2023,87516,PI100399,27324,1,1,103,ITIPO75FUEL 2M150CVC35
ID43806,15/01/2021,63248,PI100399,27324,2,1,300,ITIPO75FUEL 2M150CVC35
ID43807,10/04/2022,37521,PI100399,27324,2,1,201,ITIPO75FUEL 2M150CVC35
ID43808,11/03/2019,75914,PI100398,25953,1,1,500,ITIPO75FUEL 2M150CVC34
ID43809,05/03/2018,6406,PI100398,25953,2,1,101,ITIPO75FUEL 2M150CVC34
ID4381,18/08/2020,40200,PB100165,19172,3,1,103,BTIPO64FUEL 2M110CVC4
ID43810,06/01/2018,48297,PI100398,25953,2,1,200,ITIPO75FUEL 2M150CVC34
ID43811,11/12/2023,19023,PI100398,26448,4,2,200,ITIPO75FUEL 2M150CVC34
ID43812,30/10/2022,21696,PI100398,26448,4,2,102,ITIPO75FUEL 2M150CVC34
ID43813,27/06/2023,24615,PI100400,28405,1,1,202,ITIPO75FUEL 2M150CVC40
ID43814,02/11/2020,66944,PI100400,28405,1,1,201,ITIPO75FUEL 2M150CVC40
ID43815,14/03/2022,43874,PI100398,26448,1,1,101,ITIPO75FUEL 2M150CVC34
ID43816,18/05/2023,3381,PI100398,26448,1,1,103,ITIPO75FUEL 2M150CVC34
ID43817,20/08/2019,54047,PI100399,27332,2,1,201,ITIPO75FUEL 2M150CVC35
ID43818,21/12/2021,87182,PI100399,27332,1,1,202,ITIPO75FUEL 2M150CVC35
ID43819,26/11/2021,16962,PI100398,26448,4,1,103,ITIPO75FUEL 2M150CVC34
ID4382,04/10/2023,64681,PB100165,19172,1,2,100,BTIPO64FUEL 2M110CVC4
ID43820,13/11/2021,45591,PI100400,28405,2,1,101,ITIPO75FUEL 2M150CVC40
ID43821,25/02/2018,12370,PI100398,26448,1,1,600,ITIPO75FUEL 2M150CVC34
ID43822,22/10/2020,82746,PI100400,27912,4,1,101,ITIPO75FUEL 2M150CVC40
ID43823,24/11/2019,92064,PI100399,27332,1,1,201,ITIPO75FUEL 2M150CVC35
ID43824,14/04/2018,30092,PI100400,28405,4,1,103,ITIPO75FUEL 2M150CVC40
ID43825,27/09/2022,99445,PI100398,25953,4,1,103,ITIPO75FUEL 2M150CVC34
ID43826,11/04/2018,359,PI100398,26448,1,2,100,ITIPO75FUEL 2M150CVC34
ID43827,07/11/2021,28128,PI100399,27332,1,1,100,ITIPO75FUEL 2M150CVC35
ID43828,22/03/2023,12985,PI100400,28405,1,1,202,ITIPO75FUEL 2M150CVC40
ID43829,25/12/2019,66115,PI100400,27912,1,1,500,ITIPO75FUEL 2M150CVC40
ID4383,28/01/2023,54160,PB100165,19172,1,1,103,BTIPO64FUEL 2M110CVC4
ID43830,08/01/2021,68822,PI100400,27912,1,1,300,ITIPO75FUEL 2M150CVC40
ID43831,13/04/2021,57618,PI100400,28405,3,1,101,ITIPO75FUEL 2M150CVC40
ID43832,25/01/2023,14293,PI100400,28405,2,1,700,ITIPO75FUEL 2M150CVC40
ID43833,25/09/2018,26530,PI100400,27912,1,1,100,ITIPO75FUEL 2M150CVC40
ID43834,26/08/2022,26042,PI100398,26448,1,1,200,ITIPO75FUEL 2M150CVC34
ID43835,07/03/2023,30854,PI100399,27332,4,1,201,ITIPO75FUEL 2M150CVC35
ID43836,27/04/2023,90137,PI100399,27332,1,1,202,ITIPO75FUEL 2M150CVC35
ID43837,21/07/2019,53478,PI100399,27332,1,1,102,ITIPO75FUEL 2M150CVC35
ID43838,25/07/2021,4674,PI100400,28405,1,1,300,ITIPO75FUEL 2M150CVC40
ID43839,02/07/2023,20487,PI100399,27332,1,1,101,ITIPO75FUEL 2M150CVC35
ID4384,06/05/2023,96401,PB100165,19172,3,1,103,BTIPO64FUEL 2M110CVC4
ID43840,18/05/2023,48889,PI100400,28405,1,1,700,ITIPO75FUEL 2M150CVC40
ID43841,13/08/2022,31771,PI100400,28405,1,1,300,ITIPO75FUEL 2M150CVC40
ID43842,07/08/2018,25307,PI100398,26448,1,1,600,ITIPO75FUEL 2M150CVC34
ID43843,03/05/2022,63322,PI100400,27912,1,1,200,ITIPO75FUEL 2M150CVC40
ID43844,13/10/2022,58896,PI100400,28405,1,1,103,ITIPO75FUEL 2M150CVC40
ID43845,01/04/2022,97658,PI100398,25953,1,2,101,ITIPO75FUEL 2M150CVC34
ID43846,29/06/2018,37608,PI100400,27912,1,1,101,ITIPO75FUEL 2M150CVC40
ID43847,02/08/2019,2270,PI100398,26448,1,1,201,ITIPO75FUEL 2M150CVC34
ID43848,29/04/2022,9941,PI100400,28405,1,1,202,ITIPO75FUEL 2M150CVC40
ID43849,19/06/2019,82461,PI100400,28405,1,1,100,ITIPO75FUEL 2M150CVC40
ID4385,18/02/2021,3621,PB100165,18694,1,1,200,BTIPO64FUEL 2M110CVC4
ID43850,23/07/2021,82434,PI100400,28405,4,1,200,ITIPO75FUEL 2M150CVC40
ID43851,13/06/2019,29352,PI100400,28405,4,1,500,ITIPO75FUEL 2M150CVC40
ID43852,23/09/2023,94427,PI100400,28405,4,2,500,ITIPO75FUEL 2M150CVC40
ID43853,07/07/2019,35956,PI100400,28405,1,2,700,ITIPO75FUEL 2M150CVC40
ID43854,31/01/2019,36099,PI100399,26838,4,1,500,ITIPO75FUEL 2M150CVC35
ID43855,24/02/2023,64548,PI100400,27912,1,1,102,ITIPO75FUEL 2M150CVC40
ID43856,31/03/2023,73738,PI100400,28405,1,1,500,ITIPO75FUEL 2M150CVC40
ID43857,31/07/2021,82585,PI100398,26448,4,2,700,ITIPO75FUEL 2M150CVC34
ID43858,02/07/2018,97630,PI100400,28405,1,1,202,ITIPO75FUEL 2M150CVC40
ID43859,31/08/2021,89477,PI100400,28405,4,2,202,ITIPO75FUEL 2M150CVC40
ID4386,02/05/2023,84542,PB100165,18694,1,1,103,BTIPO64FUEL 2M110CVC4
ID43860,21/03/2021,9590,PI100398,25953,4,1,200,ITIPO75FUEL 2M150CVC34
ID43861,18/06/2021,61632,PI100399,27332,1,2,600,ITIPO75FUEL 2M150CVC35
ID43862,30/06/2018,61893,PI100399,27332,1,1,202,ITIPO75FUEL 2M150CVC35
ID43863,25/01/2018,52093,PI100400,28405,4,2,200,ITIPO75FUEL 2M150CVC40
ID43864,17/11/2022,40347,PI100400,28405,1,2,202,ITIPO75FUEL 2M150CVC40
ID43865,01/12/2018,64593,PI100400,28405,1,1,103,ITIPO75FUEL 2M150CVC40
ID43866,25/05/2023,44576,PI100400,28405,1,1,103,ITIPO75FUEL 2M150CVC40
ID43867,23/05/2020,41890,PI100399,26838,1,1,201,ITIPO75FUEL 2M150CVC35
ID43868,31/08/2022,93420,PI100399,27332,1,1,202,ITIPO75FUEL 2M150CVC35
ID43869,23/10/2019,9344,PI100400,28405,1,1,103,ITIPO75FUEL 2M150CVC40
ID4387,07/01/2023,8878,PB100165,18694,4,1,202,BTIPO64FUEL 2M110CVC4
ID43870,05/04/2023,35863,PI100400,28405,4,1,700,ITIPO75FUEL 2M150CVC40
ID43871,09/07/2021,93566,PI100400,28405,2,1,500,ITIPO75FUEL 2M150CVC40
ID43872,07/12/2023,98813,PI100399,27332,4,1,100,ITIPO75FUEL 2M150CVC35
ID43873,05/12/2022,4291,PI100398,26448,2,1,201,ITIPO75FUEL 2M150CVC34
ID43874,05/11/2019,7491,PI100400,28405,4,2,400,ITIPO75FUEL 2M150CVC40
ID43875,29/01/2022,83225,PI100400,28405,4,1,101,ITIPO75FUEL 2M150CVC40
ID43876,17/10/2023,10334,PI100400,28405,4,1,700,ITIPO75FUEL 2M150CVC40
ID43877,19/06/2019,71635,PI100400,28405,1,1,200,ITIPO75FUEL 2M150CVC40
ID43878,08/03/2022,45214,PI100400,28405,4,2,600,ITIPO75FUEL 2M150CVC40
ID43879,12/03/2023,64671,PI100400,28405,4,2,300,ITIPO75FUEL 2M150CVC40
ID4388,08/04/2019,32158,PB100165,18694,4,1,102,BTIPO64FUEL 2M110CVC4
ID43880,17/03/2019,40891,PI100400,28405,1,1,103,ITIPO75FUEL 2M150CVC40
ID43881,29/11/2022,63585,PI100400,28405,4,1,202,ITIPO75FUEL 2M150CVC40
ID43882,08/12/2018,70974,PI100400,28405,1,1,500,ITIPO75FUEL 2M150CVC40
ID43883,06/09/2023,31585,PI100400,28405,4,1,101,ITIPO75FUEL 2M150CVC40
ID43884,04/11/2023,61832,PI100399,27332,1,1,102,ITIPO75FUEL 2M150CVC35
ID43885,06/10/2019,91138,PI100398,26448,4,1,200,ITIPO75FUEL 2M150CVC34
ID43886,13/01/2023,6415,PI100398,26448,1,2,102,ITIPO75FUEL 2M150CVC34
ID43887,20/10/2023,99614,PI100398,26448,4,1,100,ITIPO75FUEL 2M150CVC34
ID43888,09/12/2022,67941,PI100399,26838,1,1,102,ITIPO75FUEL 2M150CVC35
ID43889,02/02/2023,92469,PI100398,26448,1,1,201,ITIPO75FUEL 2M150CVC34
ID4389,05/01/2018,34592,PB100165,18694,4,1,500,BTIPO64FUEL 2M110CVC4
ID43890,04/11/2022,8871,PI100399,26838,1,1,101,ITIPO75FUEL 2M150CVC35
ID43891,19/06/2022,71665,PI100398,26448,1,1,100,ITIPO75FUEL 2M150CVC34
ID43892,05/10/2023,94850,PI100398,26448,1,1,101,ITIPO75FUEL 2M150CVC34
ID43893,23/12/2018,3463,PI100399,27332,1,2,202,ITIPO75FUEL 2M150CVC35
ID43894,16/06/2019,98034,PI100399,27332,1,1,100,ITIPO75FUEL 2M150CVC35
ID43895,06/12/2022,72125,PI100398,25953,1,1,300,ITIPO75FUEL 2M150CVC34
ID43896,13/11/2019,34987,PI100399,27332,2,1,100,ITIPO75FUEL 2M150CVC35
ID43897,06/06/2021,68743,PI100399,27332,1,1,102,ITIPO75FUEL 2M150CVC35
ID43898,20/06/2023,38481,PI100398,25953,4,1,100,ITIPO75FUEL 2M150CVC34
ID43899,31/10/2019,634,PI100398,26448,1,1,103,ITIPO75FUEL 2M150CVC34
ID439,12/07/2020,4467,PA100036,17524,1,1,202,ATIPO15FUEL 1M90CVC15
ID4390,20/06/2022,90977,PB100165,18694,4,1,400,BTIPO64FUEL 2M110CVC4
ID43900,02/12/2019,5984,PI100399,27332,4,1,500,ITIPO75FUEL 2M150CVC35
ID43901,22/09/2019,5521,PI100398,25953,4,1,700,ITIPO75FUEL 2M150CVC34
ID43902,14/03/2021,69222,PI100400,28405,4,1,102,ITIPO75FUEL 2M150CVC40
ID43903,09/04/2021,68255,PI100399,27332,1,1,100,ITIPO75FUEL 2M150CVC35
ID43904,20/12/2022,88065,PI100398,25953,1,1,202,ITIPO75FUEL 2M150CVC34
ID43905,01/09/2023,55033,PI100400,28405,1,1,100,ITIPO75FUEL 2M150CVC40
ID43906,04/02/2023,14897,PI100398,26448,1,1,101,ITIPO75FUEL 2M150CVC34
ID43907,06/04/2022,17347,PI100399,27332,1,2,300,ITIPO75FUEL 2M150CVC35
ID43908,19/11/2022,98336,PI100400,28405,1,1,202,ITIPO75FUEL 2M150CVC40
ID43909,20/04/2023,75019,PI100400,28405,1,1,100,ITIPO75FUEL 2M150CVC40
ID4391,18/01/2018,55943,PB100164,21599,1,2,600,BTIPO64FUEL 2M110CVC27
ID43910,31/10/2019,24143,PI100400,28405,1,1,600,ITIPO75FUEL 2M150CVC40
ID43911,09/11/2021,27519,PI100399,27332,4,1,202,ITIPO75FUEL 2M150CVC35
ID43912,24/10/2022,93983,PI100400,28405,1,1,400,ITIPO75FUEL 2M150CVC40
ID43913,06/02/2023,46789,PI100398,26448,4,2,102,ITIPO75FUEL 2M150CVC34
ID43914,26/03/2023,24154,PI100400,28405,4,1,700,ITIPO75FUEL 2M150CVC40
ID43915,05/04/2018,24213,PI100398,26448,1,1,102,ITIPO75FUEL 2M150CVC34
ID43916,03/11/2019,91221,PI100400,28405,1,1,500,ITIPO75FUEL 2M150CVC40
ID43917,04/01/2023,7005,PI100399,27332,1,1,200,ITIPO75FUEL 2M150CVC35
ID43918,03/02/2023,67358,PI100399,27332,1,1,201,ITIPO75FUEL 2M150CVC35
ID43919,26/08/2021,30292,PI100398,25953,4,1,600,ITIPO75FUEL 2M150CVC34
ID4392,18/05/2023,84898,PB100165,18694,3,2,100,BTIPO64FUEL 2M110CVC4
ID43920,04/08/2023,62219,PI100398,25953,4,1,100,ITIPO75FUEL 2M150CVC34
ID43921,11/05/2023,64958,PI100399,27332,1,1,102,ITIPO75FUEL 2M150CVC35
ID43922,01/05/2020,69235,PI100400,28405,1,1,102,ITIPO75FUEL 2M150CVC40
ID43923,02/08/2022,49039,PI100399,27332,1,1,100,ITIPO75FUEL 2M150CVC35
ID43924,20/07/2022,18524,PI100400,28405,3,1,100,ITIPO75FUEL 2M150CVC40
ID43925,28/04/2022,21684,PI100400,28405,2,1,201,ITIPO75FUEL 2M150CVC40
ID43926,11/03/2019,58041,PI100399,27332,1,1,101,ITIPO75FUEL 2M150CVC35
ID43927,27/11/2021,65534,PI100398,25953,1,1,202,ITIPO75FUEL 2M150CVC34
ID43928,28/05/2019,84835,PI100400,28405,1,1,200,ITIPO75FUEL 2M150CVC40
ID43929,09/12/2022,64861,PI100399,27332,4,2,103,ITIPO75FUEL 2M150CVC35
ID4393,29/10/2019,55508,PB100165,18694,1,1,201,BTIPO64FUEL 2M110CVC4
ID43930,06/02/2021,9815,PI100400,28405,1,2,103,ITIPO75FUEL 2M150CVC40
ID43931,28/11/2022,99144,PI100398,26448,1,1,500,ITIPO75FUEL 2M150CVC34
ID43932,18/04/2019,43494,PI100398,25953,1,1,103,ITIPO75FUEL 2M150CVC34
ID43933,02/07/2022,76572,PI100398,26448,4,1,103,ITIPO75FUEL 2M150CVC34
ID43934,25/08/2019,53196,PI100399,27332,1,1,201,ITIPO75FUEL 2M150CVC35
ID43935,27/07/2023,11727,PI100399,27332,1,1,102,ITIPO75FUEL 2M150CVC35
ID43936,19/06/2022,3646,PI100400,28405,1,1,100,ITIPO75FUEL 2M150CVC40
ID43937,01/07/2023,89642,PI100400,28405,1,1,101,ITIPO75FUEL 2M150CVC40
ID43938,02/10/2022,91231,PI100399,27332,1,1,500,ITIPO75FUEL 2M150CVC35
ID43939,22/08/2022,33573,PI100398,26448,1,1,103,ITIPO75FUEL 2M150CVC34
ID4394,15/11/2022,55077,PB100165,18694,3,1,100,BTIPO64FUEL 2M110CVC4
ID43940,13/06/2022,62764,PI100398,26448,1,1,102,ITIPO75FUEL 2M150CVC34
ID43941,07/08/2018,18610,PI100398,26448,1,1,200,ITIPO75FUEL 2M150CVC34
ID43942,07/09/2022,34407,PI100399,27332,1,2,201,ITIPO75FUEL 2M150CVC35
ID43943,06/08/2021,50741,PI100398,25953,4,2,400,ITIPO75FUEL 2M150CVC34
ID43944,18/02/2019,43049,PI100398,25953,1,1,700,ITIPO75FUEL 2M150CVC34
ID43945,11/09/2022,66841,PI100400,28405,1,1,100,ITIPO75FUEL 2M150CVC40
ID43946,04/02/2019,3388,PI100399,27332,1,1,500,ITIPO75FUEL 2M150CVC35
ID43947,07/01/2022,92336,PI100399,27332,1,1,103,ITIPO75FUEL 2M150CVC35
ID43948,03/04/2023,10625,PI100398,26448,4,1,101,ITIPO75FUEL 2M150CVC34
ID43949,11/12/2022,44227,PI100398,26448,2,1,700,ITIPO75FUEL 2M150CVC34
ID4395,25/05/2020,11928,PB100165,19172,1,1,102,BTIPO64FUEL 2M110CVC4
ID43950,10/03/2019,87999,PI100399,27332,4,1,100,ITIPO75FUEL 2M150CVC35
ID43951,03/06/2023,53947,PI100399,27332,3,1,101,ITIPO75FUEL 2M150CVC35
ID43952,14/03/2023,87440,PI100400,28405,1,1,400,ITIPO75FUEL 2M150CVC40
ID43953,24/08/2019,80138,PI100399,27332,2,1,101,ITIPO75FUEL 2M150CVC35
ID43954,26/12/2020,99695,PI100400,28405,1,1,102,ITIPO75FUEL 2M150CVC40
ID43955,13/01/2021,82268,PI100399,27332,4,1,201,ITIPO75FUEL 2M150CVC35
ID43956,20/03/2022,3066,PI100399,27332,1,1,102,ITIPO75FUEL 2M150CVC35
ID43957,21/11/2019,22016,PI100399,27332,2,1,101,ITIPO75FUEL 2M150CVC35
ID43958,25/04/2021,32148,PI100398,26448,4,1,202,ITIPO75FUEL 2M150CVC34
ID43959,31/03/2022,66520,PI100399,27332,2,1,100,ITIPO75FUEL 2M150CVC35
ID4396,18/06/2019,78995,PB100165,19172,1,1,202,BTIPO64FUEL 2M110CVC4
ID43960,29/05/2023,10744,PI100398,26448,1,1,100,ITIPO75FUEL 2M150CVC34
ID43961,26/04/2019,12141,PI100399,27332,4,1,103,ITIPO75FUEL 2M150CVC35
ID43962,26/06/2023,34623,PI100399,27332,1,1,103,ITIPO75FUEL 2M150CVC35
ID43963,27/05/2018,48020,PI100399,27332,1,1,101,ITIPO75FUEL 2M150CVC35
ID43964,05/02/2023,12656,PI100399,27332,1,1,300,ITIPO75FUEL 2M150CVC35
ID43965,13/03/2021,19403,PI100399,26838,4,1,500,ITIPO75FUEL 2M150CVC35
ID43966,14/07/2023,90089,PI100400,28405,1,1,600,ITIPO75FUEL 2M150CVC40
ID43967,11/11/2020,88003,PI100400,28405,1,1,500,ITIPO75FUEL 2M150CVC40
ID43968,09/04/2023,63922,PI100398,26448,4,1,100,ITIPO75FUEL 2M150CVC34
ID43969,08/02/2022,4954,PI100400,28405,1,1,202,ITIPO75FUEL 2M150CVC40
ID4397,19/08/2019,21317,PB100165,18694,1,1,202,BTIPO64FUEL 2M110CVC4
ID43970,30/08/2021,3750,PI100398,26448,1,1,202,ITIPO75FUEL 2M150CVC34
ID43971,21/10/2021,95135,PI100400,28405,1,1,101,ITIPO75FUEL 2M150CVC40
ID43972,30/01/2022,81592,PI100400,27912,4,1,100,ITIPO75FUEL 2M150CVC40
ID43973,27/07/2021,76607,PI100400,27912,4,1,103,ITIPO75FUEL 2M150CVC40
ID43974,09/04/2018,82699,PI100400,27912,4,1,201,ITIPO75FUEL 2M150CVC40
ID43975,02/09/2021,63482,PI100400,28405,1,2,600,ITIPO75FUEL 2M150CVC40
ID43976,14/05/2019,46286,PI100400,28405,3,1,100,ITIPO75FUEL 2M150CVC40
